name;value;year;lastValue;rank
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2025;9219,758746;14
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2026;9219,758746;14
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2027;9219,758746;14
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2028;9219,758746;14
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2029;9219,758746;14
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2030;9219,758746;14
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2031;9219,758746;14
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2032;9219,758746;15
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2033;9219,758746;15
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2034;9219,758746;16
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2035;9219,758746;16
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2036;9219,758746;16
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2037;9219,758746;16
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2038;9219,758746;16
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2039;9219,758746;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);9219,758746;2040;9219,758746;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);9179,672838;2041;9219,758746;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);9139,58693;2042;9179,672838;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);9099,501023;2043;9139,58693;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);9059,415115;2044;9099,501023;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);9019,329208;2045;9059,415115;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);8979,2433;2046;9019,329208;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);8939,157392;2047;8979,2433;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);8899,071485;2048;8939,157392;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);8858,985577;2049;8899,071485;17
Ciclo Integrado de Gaseificação com Carvão (IGCC);8818,89967;2050;8858,985577;16
Ciclo Integrado de Gaseificação com Lignito;12426,63135;2013;0;18
Ciclo Integrado de Gaseificação com Lignito;12369,36577;2014;12426,63135;19
Ciclo Integrado de Gaseificação com Lignito;12312,10019;2015;12369,36577;19
Ciclo Integrado de Gaseificação com Lignito;12254,83461;2016;12312,10019;19
Ciclo Integrado de Gaseificação com Lignito;12197,56902;2017;12254,83461;19
Ciclo Integrado de Gaseificação com Lignito;12140,30344;2018;12197,56902;19
Ciclo Integrado de Gaseificação com Lignito;12083,03786;2019;12140,30344;20
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2020;12083,03786;20
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2021;12025,77228;20
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2022;12025,77228;20
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2023;12025,77228;20
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2024;12025,77228;19
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2025;12025,77228;21
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2026;12025,77228;21
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2027;12025,77228;21
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2028;12025,77228;21
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2029;12025,77228;21
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2030;12025,77228;22
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2031;12025,77228;22
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2032;12025,77228;23
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2033;12025,77228;23
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2034;12025,77228;23
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2035;12025,77228;24
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2036;12025,77228;24
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2037;12025,77228;24
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2038;12025,77228;24
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2039;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2040;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2041;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2042;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2043;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2044;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2045;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2046;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2047;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2048;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2049;12025,77228;25
Ciclo Integrado de Gaseificação com Lignito;12025,77228;2050;12025,77228;25
Turbina com Forno a Grelha;11584,82729;2013;0;15
Turbina com Forno a Grelha;11430,21022;2014;11584,82729;15
Turbina com Forno a Grelha;11275,59315;2015;11430,21022;15
Turbina com Forno a Grelha;11120,97608;2016;11275,59315;15
Turbina com Forno a Grelha;10966,359;2017;11120,97608;15
Turbina com Forno a Grelha;10811,74193;2018;10966,359;15
Turbina com Forno a Grelha;10657,12486;2019;10811,74193;15
Turbina com Forno a Grelha;10502,50779;2020;10657,12486;15
Turbina com Forno a Grelha;10402,29302;2021;10502,50779;16
Turbina com Forno a Grelha;10302,07825;2022;10402,29302;16
Turbina com Forno a Grelha;10201,86348;2023;10302,07825;16
Turbina com Forno a Grelha;10101,64871;2024;10201,86348;15
Turbina com Forno a Grelha;10001,43394;2025;10101,64871;16
Turbina com Forno a Grelha;9901,219175;2026;10001,43394;16
Turbina com Forno a Grelha;9801,004406;2027;9901,219175;16
Turbina com Forno a Grelha;9700,789637;2028;9801,004406;16
Turbina com Forno a Grelha;9600,574868;2029;9700,789637;16
Turbina com Forno a Grelha;9500,360099;2030;9600,574868;16
Turbina com Forno a Grelha;9412,171102;2031;9500,360099;16
Turbina com Forno a Grelha;9323,982105;2032;9412,171102;16
Turbina com Forno a Grelha;9235,793109;2033;9323,982105;16
Turbina com Forno a Grelha;9147,604112;2034;9235,793109;15
Turbina com Forno a Grelha;9059,415115;2035;9147,604112;15
Turbina com Forno a Grelha;8971,226119;2036;9059,415115;15
Turbina com Forno a Grelha;8883,037122;2037;8971,226119;15
Turbina com Forno a Grelha;8794,848125;2038;8883,037122;14
Turbina com Forno a Grelha;8706,659128;2039;8794,848125;14
Turbina com Forno a Grelha;8618,470132;2040;8706,659128;15
Turbina com Forno a Grelha;8538,298317;2041;8618,470132;15
Turbina com Forno a Grelha;8458,126501;2042;8538,298317;15
Turbina com Forno a Grelha;8377,954686;2043;8458,126501;15
Turbina com Forno a Grelha;8297,782871;2044;8377,954686;15
Turbina com Forno a Grelha;8217,611056;2045;8297,782871;15
Turbina com Forno a Grelha;8137,439241;2046;8217,611056;15
Turbina com Forno a Grelha;8057,267425;2047;8137,439241;15
Turbina com Forno a Grelha;7977,09561;2048;8057,267425;14
Turbina com Forno a Grelha;7896,923795;2049;7977,09561;14
Turbina com Forno a Grelha;7816,75198;2050;7896,923795;14
Caldeira de leito Fluidizado com Turbina a Vapor;11865,42865;2013;0;16
Caldeira de leito Fluidizado com Turbina a Vapor;11670,72567;2014;11865,42865;16
Caldeira de leito Fluidizado com Turbina a Vapor;11476,02269;2015;11670,72567;16
Caldeira de leito Fluidizado com Turbina a Vapor;11281,31971;2016;11476,02269;16
Caldeira de leito Fluidizado com Turbina a Vapor;11086,61673;2017;11281,31971;16
Caldeira de leito Fluidizado com Turbina a Vapor;10891,91375;2018;11086,61673;16
Caldeira de leito Fluidizado com Turbina a Vapor;10697,21077;2019;10891,91375;16
Caldeira de leito Fluidizado com Turbina a Vapor;10502,50779;2020;10697,21077;15
Caldeira de leito Fluidizado com Turbina a Vapor;10386,25866;2021;10502,50779;15
Caldeira de leito Fluidizado com Turbina a Vapor;10270,00952;2022;10386,25866;15
Caldeira de leito Fluidizado com Turbina a Vapor;10153,76039;2023;10270,00952;15
Caldeira de leito Fluidizado com Turbina a Vapor;10037,51126;2024;10153,76039;14
Caldeira de leito Fluidizado com Turbina a Vapor;9921,262128;2025;10037,51126;15
Caldeira de leito Fluidizado com Turbina a Vapor;9805,012996;2026;9921,262128;15
Caldeira de leito Fluidizado com Turbina a Vapor;9688,763864;2027;9805,012996;15
Caldeira de leito Fluidizado com Turbina a Vapor;9572,514732;2028;9688,763864;15
Caldeira de leito Fluidizado com Turbina a Vapor;9456,2656;2029;9572,514732;15
Caldeira de leito Fluidizado com Turbina a Vapor;9340,016468;2030;9456,2656;15
Caldeira de leito Fluidizado com Turbina a Vapor;9231,784518;2031;9340,016468;15
Caldeira de leito Fluidizado com Turbina a Vapor;9123,552567;2032;9231,784518;14
Caldeira de leito Fluidizado com Turbina a Vapor;9015,320617;2033;9123,552567;14
Caldeira de leito Fluidizado com Turbina a Vapor;8907,088666;2034;9015,320617;14
Caldeira de leito Fluidizado com Turbina a Vapor;8798,856716;2035;8907,088666;13
Caldeira de leito Fluidizado com Turbina a Vapor;8690,624765;2036;8798,856716;13
Caldeira de leito Fluidizado com Turbina a Vapor;8582,392815;2037;8690,624765;13
Caldeira de leito Fluidizado com Turbina a Vapor;8474,160864;2038;8582,392815;13
Caldeira de leito Fluidizado com Turbina a Vapor;8365,928914;2039;8474,160864;13
Caldeira de leito Fluidizado com Turbina a Vapor;8257,696963;2040;8365,928914;13
Caldeira de leito Fluidizado com Turbina a Vapor;8165,499376;2041;8257,696963;13
Caldeira de leito Fluidizado com Turbina a Vapor;8073,301789;2042;8165,499376;13
Caldeira de leito Fluidizado com Turbina a Vapor;7981,104201;2043;8073,301789;12
Caldeira de leito Fluidizado com Turbina a Vapor;7888,906614;2044;7981,104201;12
Caldeira de leito Fluidizado com Turbina a Vapor;7796,709026;2045;7888,906614;12
Caldeira de leito Fluidizado com Turbina a Vapor;7704,511439;2046;7796,709026;12
Caldeira de leito Fluidizado com Turbina a Vapor;7612,313851;2047;7704,511439;11
Caldeira de leito Fluidizado com Turbina a Vapor;7520,116264;2048;7612,313851;11
Caldeira de leito Fluidizado com Turbina a Vapor;7427,918676;2049;7520,116264;11
Caldeira de leito Fluidizado com Turbina a Vapor;7335,721089;2050;7427,918676;11
Biomassa IGCC;19281,32155;2013;0;24
Biomassa IGCC;18708,66573;2014;19281,32155;24
Biomassa IGCC;18136,00991;2015;18708,66573;24
Biomassa IGCC;17563,35408;2016;18136,00991;23
Biomassa IGCC;16990,69826;2017;17563,35408;23
Biomassa IGCC;16418,04244;2018;16990,69826;23
Biomassa IGCC;15845,38661;2019;16418,04244;23
Biomassa IGCC;15272,73079;2020;15845,38661;23
Biomassa IGCC;15004,15521;2021;15272,73079;23
Biomassa IGCC;14735,57963;2022;15004,15521;23
Biomassa IGCC;14467,00405;2023;14735,57963;23
Biomassa IGCC;14198,42847;2024;14467,00405;22
Biomassa IGCC;13929,85289;2025;14198,42847;23
Biomassa IGCC;13661,27731;2026;13929,85289;23
Biomassa IGCC;13392,70173;2027;13661,27731;23
Biomassa IGCC;13124,12614;2028;13392,70173;23
Biomassa IGCC;12855,55056;2029;13124,12614;23
Biomassa IGCC;12586,97498;2030;12855,55056;24
Biomassa IGCC;12466,71726;2031;12586,97498;24
Biomassa IGCC;12346,45954;2032;12466,71726;24
Biomassa IGCC;12226,20181;2033;12346,45954;24
Biomassa IGCC;12105,94409;2034;12226,20181;24
Biomassa IGCC;11985,68637;2035;12105,94409;23
Biomassa IGCC;11865,42865;2036;11985,68637;23
Biomassa IGCC;11745,17092;2037;11865,42865;23
Biomassa IGCC;11624,9132;2038;11745,17092;23
Biomassa IGCC;11504,65548;2039;11624,9132;24
Biomassa IGCC;11384,39776;2040;11504,65548;24
Biomassa IGCC;11272,15721;2041;11384,39776;23
Biomassa IGCC;11159,91667;2042;11272,15721;23
Biomassa IGCC;11047,67613;2043;11159,91667;23
Biomassa IGCC;10935,43559;2044;11047,67613;23
Biomassa IGCC;10823,19505;2045;10935,43559;23
Biomassa IGCC;10710,95451;2046;10823,19505;23
Biomassa IGCC;10598,71397;2047;10710,95451;23
Biomassa IGCC;10486,47343;2048;10598,71397;23
Biomassa IGCC;10374,23288;2049;10486,47343;23
Biomassa IGCC;10261,99234;2050;10374,23288;23
Digestão Anaeróbica;15553,33214;2013;0;22
Digestão Anaeróbica;15152,47307;2014;15553,33214;22
Digestão Anaeróbica;14751,61399;2015;15152,47307;22
Digestão Anaeróbica;14350,75492;2016;14751,61399;22
Digestão Anaeróbica;13949,89584;2017;14350,75492;22
Digestão Anaeróbica;13549,03677;2018;13949,89584;21
Digestão Anaeróbica;13148,17769;2019;13549,03677;21
Digestão Anaeróbica;12747,31861;2020;13148,17769;21
Digestão Anaeróbica;12578,9578;2021;12747,31861;21
Digestão Anaeróbica;12410,59699;2022;12578,9578;21
Digestão Anaeróbica;12242,23618;2023;12410,59699;21
Digestão Anaeróbica;12073,87537;2024;12242,23618;20
Digestão Anaeróbica;11905,51455;2025;12073,87537;20
Digestão Anaeróbica;11737,15374;2026;11905,51455;20
Digestão Anaeróbica;11568,79293;2027;11737,15374;20
Digestão Anaeróbica;11400,43212;2028;11568,79293;20
Digestão Anaeróbica;11232,07131;2029;11400,43212;19
Digestão Anaeróbica;11063,71049;2030;11232,07131;19
Digestão Anaeróbica;10967,50432;2031;11063,71049;19
Digestão Anaeróbica;10871,29814;2032;10967,50432;19
Digestão Anaeróbica;10775,09196;2033;10871,29814;19
Digestão Anaeróbica;10678,88578;2034;10775,09196;19
Digestão Anaeróbica;10582,6796;2035;10678,88578;20
Digestão Anaeróbica;10486,47343;2036;10582,6796;20
Digestão Anaeróbica;10390,26725;2037;10486,47343;20
Digestão Anaeróbica;10294,06107;2038;10390,26725;20
Digestão Anaeróbica;10197,85489;2039;10294,06107;19
Digestão Anaeróbica;10101,64871;2040;10197,85489;19
Digestão Anaeróbica;10013,45972;2041;10101,64871;19
Digestão Anaeróbica;9925,270719;2042;10013,45972;19
Digestão Anaeróbica;9837,081722;2043;9925,270719;19
Digestão Anaeróbica;9748,892726;2044;9837,081722;19
Digestão Anaeróbica;9660,703729;2045;9748,892726;19
Digestão Anaeróbica;9572,514732;2046;9660,703729;19
Digestão Anaeróbica;9484,325736;2047;9572,514732;19
Digestão Anaeróbica;9396,136739;2048;9484,325736;19
Digestão Anaeróbica;9307,947742;2049;9396,136739;19
Digestão Anaeróbica;9219,758746;2050;9307,947742;19
Incineração de Lixo Municipal;24372,23181;2013;0;26
Incineração de Lixo Municipal;24114,53669;2014;24372,23181;26
Incineração de Lixo Municipal;23856,84157;2015;24114,53669;26
Incineração de Lixo Municipal;23599,14645;2016;23856,84157;26
Incineração de Lixo Municipal;23341,45133;2017;23599,14645;26
Incineração de Lixo Municipal;23083,75621;2018;23341,45133;26
Incineração de Lixo Municipal;22826,06109;2019;23083,75621;27
Incineração de Lixo Municipal;22568,36597;2020;22826,06109;27
Incineração de Lixo Municipal;22412,03093;2021;22568,36597;27
Incineração de Lixo Municipal;22255,69589;2022;22412,03093;28
Incineração de Lixo Municipal;22099,36085;2023;22255,69589;28
Incineração de Lixo Municipal;21943,02581;2024;22099,36085;27
Incineração de Lixo Municipal;21786,69077;2025;21943,02581;28
Incineração de Lixo Municipal;21630,35574;2026;21786,69077;28
Incineração de Lixo Municipal;21474,0207;2027;21630,35574;28
Incineração de Lixo Municipal;21317,68566;2028;21474,0207;28
Incineração de Lixo Municipal;21161,35062;2029;21317,68566;28
Incineração de Lixo Municipal;21005,01558;2030;21161,35062;28
Incineração de Lixo Municipal;20856,69772;2031;21005,01558;28
Incineração de Lixo Municipal;20708,37986;2032;20856,69772;28
Incineração de Lixo Municipal;20560,062;2033;20708,37986;28
Incineração de Lixo Municipal;20411,74414;2034;20560,062;28
Incineração de Lixo Municipal;20263,42629;2035;20411,74414;28
Incineração de Lixo Municipal;20115,10843;2036;20263,42629;28
Incineração de Lixo Municipal;19966,79057;2037;20115,10843;28
Incineração de Lixo Municipal;19818,47271;2038;19966,79057;28
Incineração de Lixo Municipal;19670,15485;2039;19818,47271;28
Incineração de Lixo Municipal;19521,837;2040;19670,15485;28
Incineração de Lixo Municipal;19389,5535;2041;19521,837;28
Incineração de Lixo Municipal;19257,27001;2042;19389,5535;28
Incineração de Lixo Municipal;19124,98651;2043;19257,27001;28
Incineração de Lixo Municipal;18992,70302;2044;19124,98651;28
Incineração de Lixo Municipal;18860,41952;2045;18992,70302;28
Incineração de Lixo Municipal;18728,13603;2046;18860,41952;28
Incineração de Lixo Municipal;18595,85253;2047;18728,13603;28
Incineração de Lixo Municipal;18463,56904;2048;18595,85253;28
Incineração de Lixo Municipal;18331,28554;2049;18463,56904;28
Incineração de Lixo Municipal;18199,00205;2050;18331,28554;28
Biomassa CHP;14711,52809;2013;0;21
Biomassa CHP;14499,64543;2014;14711,52809;21
Biomassa CHP;14287,76278;2015;14499,64543;21
Biomassa CHP;14075,88012;2016;14287,76278;21
Biomassa CHP;13863,99747;2017;14075,88012;21
Biomassa CHP;13652,11481;2018;13863,99747;22
Biomassa CHP;13440,23216;2019;13652,11481;22
Biomassa CHP;13228,3495;2020;13440,23216;22
Biomassa CHP;13104,08319;2021;13228,3495;22
Biomassa CHP;12979,81688;2022;13104,08319;22
Biomassa CHP;12855,55056;2023;12979,81688;22
Biomassa CHP;12731,28425;2024;12855,55056;21
Biomassa CHP;12607,01794;2025;12731,28425;22
Biomassa CHP;12482,75162;2026;12607,01794;22
Biomassa CHP;12358,48531;2027;12482,75162;22
Biomassa CHP;12234,219;2028;12358,48531;22
Biomassa CHP;12109,95268;2029;12234,219;22
Biomassa CHP;11985,68637;2030;12109,95268;21
Biomassa CHP;11889,48019;2031;11985,68637;21
Biomassa CHP;11793,27401;2032;11889,48019;22
Biomassa CHP;11697,06783;2033;11793,27401;22
Biomassa CHP;11600,86166;2034;11697,06783;22
Biomassa CHP;11504,65548;2035;11600,86166;22
Biomassa CHP;11408,4493;2036;11504,65548;22
Biomassa CHP;11312,24312;2037;11408,4493;21
Biomassa CHP;11216,03694;2038;11312,24312;21
Biomassa CHP;11119,83077;2039;11216,03694;21
Biomassa CHP;11023,62459;2040;11119,83077;22
Biomassa CHP;10939,44418;2041;11023,62459;22
Biomassa CHP;10855,26378;2042;10939,44418;22
Biomassa CHP;10771,08337;2043;10855,26378;22
Biomassa CHP;10686,90296;2044;10771,08337;22
Biomassa CHP;10602,72256;2045;10686,90296;22
Biomassa CHP;10518,54215;2046;10602,72256;22
Biomassa CHP;10434,36175;2047;10518,54215;22
Biomassa CHP;10350,18134;2048;10434,36175;22
Biomassa CHP;10266,00093;2049;10350,18134;22
Biomassa CHP;10181,82053;2050;10266,00093;21
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);2004,295379;2013;0;1
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1981,389147;2014;2004,295379;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1958,482914;2015;1981,389147;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1935,576681;2016;1958,482914;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1912,670448;2017;1935,576681;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1889,764215;2018;1912,670448;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1866,857982;2019;1889,764215;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1843,951749;2020;1866,857982;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1827,917386;2021;1843,951749;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1811,883023;2022;1827,917386;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1795,84866;2023;1811,883023;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1779,814297;2024;1795,84866;2
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1763,779934;2025;1779,814297;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1747,745571;2026;1763,779934;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1731,711208;2027;1747,745571;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1715,676845;2028;1731,711208;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1699,642482;2029;1715,676845;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1683,608119;2030;1699,642482;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1671,582346;2031;1683,608119;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1659,556574;2032;1671,582346;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1647,530802;2033;1659,556574;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1635,50503;2034;1647,530802;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1623,479257;2035;1635,50503;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1611,453485;2036;1623,479257;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1599,427713;2037;1611,453485;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1587,401941;2038;1599,427713;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1575,376168;2039;1587,401941;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1563,350396;2040;1575,376168;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1551,324624;2041;1563,350396;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1539,298851;2042;1551,324624;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1527,273079;2043;1539,298851;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1515,247307;2044;1527,273079;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1503,221535;2045;1515,247307;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1491,195762;2046;1503,221535;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1479,16999;2047;1491,195762;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1467,144218;2048;1479,16999;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1455,118445;2049;1467,144218;3
Co-combustão de biomassa e retrofit para queima de carvão (forno de carvão ou leito fluidizado);1443,092673;2050;1455,118445;3
CCGT avançada CCS após combustão;6012,886138;2013;0;9
CCGT avançada CCS após combustão;6012,886138;2014;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2015;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2016;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2017;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2018;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2019;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2020;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2021;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2022;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2023;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2024;6012,886138;8
CCGT avançada CCS após combustão;6012,886138;2025;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2026;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2027;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2028;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2029;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2030;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2031;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2032;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2033;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2034;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2035;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2036;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2037;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2038;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2039;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2040;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2041;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2042;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2043;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2044;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2045;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2046;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2047;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2048;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2049;6012,886138;9
CCGT avançada CCS após combustão;6012,886138;2050;6012,886138;9
CCS oxyfuel;12025,77228;2013;0;17
CCS oxyfuel;11853,97553;2014;12025,77228;17
CCS oxyfuel;11682,17878;2015;11853,97553;17
CCS oxyfuel;11510,38204;2016;11682,17878;17
CCS oxyfuel;11338,58529;2017;11510,38204;17
CCS oxyfuel;11166,78854;2018;11338,58529;17
CCS oxyfuel;10994,9918;2019;11166,78854;17
CCS oxyfuel;10823,19505;2020;10994,9918;17
CCS oxyfuel;10763,06619;2021;10823,19505;17
CCS oxyfuel;10702,93733;2022;10763,06619;17
CCS oxyfuel;10642,80847;2023;10702,93733;17
CCS oxyfuel;10582,6796;2024;10642,80847;16
CCS oxyfuel;10522,55074;2025;10582,6796;17
CCS oxyfuel;10462,42188;2026;10522,55074;17
CCS oxyfuel;10402,29302;2027;10462,42188;17
CCS oxyfuel;10342,16416;2028;10402,29302;17
CCS oxyfuel;10282,0353;2029;10342,16416;17
CCS oxyfuel;10221,90644;2030;10282,0353;17
CCS oxyfuel;10221,90644;2031;10221,90644;17
CCS oxyfuel;10221,90644;2032;10221,90644;18
CCS oxyfuel;10221,90644;2033;10221,90644;18
CCS oxyfuel;10221,90644;2034;10221,90644;18
CCS oxyfuel;10221,90644;2035;10221,90644;18
CCS oxyfuel;10221,90644;2036;10221,90644;19
CCS oxyfuel;10221,90644;2037;10221,90644;19
CCS oxyfuel;10221,90644;2038;10221,90644;19
CCS oxyfuel;10221,90644;2039;10221,90644;20
CCS oxyfuel;10221,90644;2040;10221,90644;20
CCS oxyfuel;10221,90644;2041;10221,90644;20
CCS oxyfuel;10221,90644;2042;10221,90644;20
CCS oxyfuel;10221,90644;2043;10221,90644;21
CCS oxyfuel;10221,90644;2044;10221,90644;21
CCS oxyfuel;10221,90644;2045;10221,90644;21
CCS oxyfuel;10221,90644;2046;10221,90644;21
CCS oxyfuel;10221,90644;2047;10221,90644;21
